threshold_percents	cluster_id	representative	cluster_size
80	286	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_47.pdb	1
80	287	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_48.pdb	1
80	288	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_49.pdb	1
80	289	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_50.pdb	1
80	290	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_55.pdb	1
80	291	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_57.pdb	1
80	292	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_58.pdb	1
80	293	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_59.pdb	1
80	294	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_60.pdb	1
80	295	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_61.pdb	1
80	296	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_63.pdb	1
80	297	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_66.pdb	1
80	298	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_7.pdb	1
80	299	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_8.pdb	1
80	300	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_9.pdb	1
80	301	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_0.pdb	1
80	302	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_17.pdb	1
80	303	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_41.pdb	1
80	304	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_45.pdb	1
80	305	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_57.pdb	1
80	306	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_6.pdb	1
80	307	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_61.pdb	1
80	308	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_10.pdb	1
80	309	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_28.pdb	1
80	310	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_3.pdb	1
80	311	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_33.pdb	1
80	312	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_36.pdb	1
80	313	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_39.pdb	1
80	314	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_43.pdb	1
80	315	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_53.pdb	1
80	316	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_58.pdb	1
80	317	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_0.pdb	1
80	318	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_1.pdb	1
80	319	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_10.pdb	1
80	320	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_11.pdb	1
80	321	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_12.pdb	1
80	322	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_14.pdb	1
80	323	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_16.pdb	1
80	324	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_17.pdb	1
80	325	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_18.pdb	1
80	326	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_2.pdb	1
80	327	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_22.pdb	1
80	328	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_23.pdb	1
80	329	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_25.pdb	1
80	330	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_26.pdb	1
80	331	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_27.pdb	1
80	332	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_28.pdb	1
80	333	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_31.pdb	1
80	334	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_34.pdb	1
80	335	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_35.pdb	1
80	336	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_36.pdb	1
80	337	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_37.pdb	1
80	338	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_38.pdb	1
80	339	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_39.pdb	1
80	340	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_43.pdb	1
80	341	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_44.pdb	1
80	342	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_45.pdb	1
80	343	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_46.pdb	1
80	344	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_47.pdb	1
80	345	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_48.pdb	1
80	346	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_49.pdb	1
80	347	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_5.pdb	1
80	348	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_50.pdb	1
80	349	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_51.pdb	1
80	350	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_52.pdb	1
80	351	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_53.pdb	1
80	352	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_54.pdb	1
80	353	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_55.pdb	1
80	354	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_60.pdb	1
80	355	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_61.pdb	1
80	356	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_62.pdb	1
80	357	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_63.pdb	1
80	358	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_65.pdb	1
80	359	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_7.pdb	1
80	360	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_8.pdb	1
80	361	afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_9.pdb	1
80	362	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_1.pdb	1
80	363	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_27.pdb	1
80	364	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_32.pdb	1
80	365	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_39.pdb	1
80	366	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_44.pdb	1
80	367	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_5.pdb	1
80	368	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_51.pdb	1
80	369	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_54.pdb	1
80	370	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_59.pdb	1
80	371	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_60.pdb	1
80	372	afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_64.pdb	1
80	373	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_0.pdb	1
80	374	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_1.pdb	1
80	375	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_10.pdb	1
80	376	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_11.pdb	1
80	377	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_12.pdb	1
80	378	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_13.pdb	1
80	379	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_14.pdb	1
80	380	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_15.pdb	1
80	381	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_16.pdb	1
80	382	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_17.pdb	1
80	383	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_18.pdb	1
80	384	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_19.pdb	1
80	385	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_2.pdb	1
80	386	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_20.pdb	1
80	387	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_21.pdb	1
80	388	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_22.pdb	1
80	389	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_23.pdb	1
80	390	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_24.pdb	1
80	391	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_25.pdb	1
80	392	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_26.pdb	1
80	393	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_27.pdb	1
80	394	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_28.pdb	1
80	395	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_3.pdb	1
80	396	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_31.pdb	1
80	397	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_32.pdb	1
80	398	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_33.pdb	1
80	399	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_34.pdb	1
80	400	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_35.pdb	1
80	401	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_37.pdb	1
80	402	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_38.pdb	1
80	403	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_39.pdb	1
80	404	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_4.pdb	1
80	405	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_40.pdb	1
80	406	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_41.pdb	1
80	407	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_42.pdb	1
80	408	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_43.pdb	1
80	409	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_44.pdb	1
80	410	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_45.pdb	1
80	411	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_46.pdb	1
80	412	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_47.pdb	1
80	413	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_48.pdb	1
80	414	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_49.pdb	1
80	415	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_50.pdb	1
80	416	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_51.pdb	1
80	417	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_53.pdb	1
80	418	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_54.pdb	1
80	419	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_55.pdb	1
80	420	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_56.pdb	1
80	421	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_57.pdb	1
80	422	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_58.pdb	1
80	423	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_59.pdb	1
80	424	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_6.pdb	1
80	425	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_60.pdb	1
80	426	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_61.pdb	1
80	427	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_62.pdb	1
80	428	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_64.pdb	1
80	429	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_65.pdb	1
80	430	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_66.pdb	1
80	431	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_7.pdb	1
80	432	afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_8.pdb	1
80	433	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_10.pdb	1
80	434	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_12.pdb	1
80	435	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_19.pdb	1
80	436	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_22.pdb	1
80	437	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_24.pdb	1
80	438	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_25.pdb	1
80	439	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_3.pdb	1
80	440	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_30.pdb	1
80	441	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_31.pdb	1
80	442	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_34.pdb	1
80	443	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_36.pdb	1
80	444	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_38.pdb	1
80	445	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_4.pdb	1
80	446	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_43.pdb	1
80	447	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_51.pdb	1
80	448	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_56.pdb	1
80	449	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_62.pdb	1
80	450	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_63.pdb	1
80	451	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_66.pdb	1
80	452	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_7.pdb	1
80	453	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_9.pdb	1
80	454	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_0.pdb	1
80	455	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_12.pdb	1
80	456	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_19.pdb	1
80	457	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_20.pdb	1
80	458	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_22.pdb	1
80	459	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_29.pdb	1
80	460	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_4.pdb	1
80	461	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_8.pdb	1
80	462	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_12.pdb	1
80	463	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_23.pdb	1
80	464	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_27.pdb	1
80	465	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_37.pdb	1
80	466	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_43.pdb	1
80	467	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_48.pdb	1
80	468	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_60.pdb	1
80	469	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_66.pdb	1
80	470	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_8.pdb	1
80	471	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_9.pdb	1
80	472	afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_45.pdb	1
80	473	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_15.pdb	1
80	474	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_18.pdb	1
80	475	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_19.pdb	1
80	476	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_20.pdb	1
80	477	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_25.pdb	1
80	478	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_30.pdb	1
80	479	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_31.pdb	1
80	480	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_33.pdb	1
80	481	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_37.pdb	1
80	482	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_42.pdb	1
80	483	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_47.pdb	1
80	484	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_52.pdb	1
80	485	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_60.pdb	1
80	486	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_62.pdb	1
80	487	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_66.pdb	1
80	488	afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_21.pdb	1
80	489	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_51.pdb	1
80	490	afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_0.pdb	1
80	491	afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_18.pdb	1
80	492	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_11.pdb	1
80	493	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_16.pdb	1
80	494	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_17.pdb	1
80	495	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_20.pdb	1
80	496	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_29.pdb	1
80	497	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_47.pdb	1
80	498	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_5.pdb	1
80	499	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_51.pdb	1
80	500	afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_44.pdb	1
80	501	afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_9.pdb	1
80	502	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_1.pdb	1
80	503	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_10.pdb	1
80	504	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_15.pdb	1
80	505	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_2.pdb	1
80	506	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_23.pdb	1
80	507	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_24.pdb	1
80	508	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_27.pdb	1
80	509	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_28.pdb	1
80	510	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_29.pdb	1
80	511	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_30.pdb	1
80	512	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_33.pdb	1
80	513	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_36.pdb	1
80	514	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_37.pdb	1
80	515	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_41.pdb	1
80	516	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_42.pdb	1
80	517	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_43.pdb	1
80	518	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_46.pdb	1
80	519	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_51.pdb	1
80	520	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_55.pdb	1
80	521	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_60.pdb	1
80	522	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_62.pdb	1
80	523	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_64.pdb	1
80	524	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_7.pdb	1
80	525	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_8.pdb	1
80	526	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_17.pdb	1
80	527	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_34.pdb	1
80	528	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_49.pdb	1
80	529	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_53.pdb	1
80	530	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_8.pdb	1
80	531	afm_woTemplates_model_1_multimer_v1_pred_34.pdb	1
80	532	afm_woTemplates_model_1_multimer_v1_pred_45.pdb	1
80	533	afm_woTemplates_model_1_multimer_v1_pred_49.pdb	1
80	534	afm_woTemplates_model_1_multimer_v1_pred_5.pdb	1
80	535	afm_woTemplates_model_2_multimer_v1_pred_2.pdb	1
80	536	afm_woTemplates_model_2_multimer_v1_pred_3.pdb	1
80	537	afm_woTemplates_model_2_multimer_v1_pred_46.pdb	1
80	538	afm_woTemplates_model_2_multimer_v1_pred_65.pdb	1
80	539	afm_woTemplates_model_2_multimer_v1_pred_66.pdb	1
80	540	afm_woTemplates_model_3_multimer_v1_pred_10.pdb	1
80	541	afm_woTemplates_model_3_multimer_v3_pred_64.pdb	1
80	542	afm_woTemplates_model_4_multimer_v1_pred_15.pdb	1
80	543	afm_woTemplates_model_5_multimer_v1_pred_1.pdb	1
80	544	afm_woTemplates_model_5_multimer_v1_pred_17.pdb	1
80	545	afm_woTemplates_model_5_multimer_v1_pred_24.pdb	1
80	546	afm_woTemplates_model_5_multimer_v1_pred_28.pdb	1
80	547	afm_woTemplates_model_5_multimer_v1_pred_42.pdb	1
80	548	afm_woTemplates_model_5_multimer_v1_pred_51.pdb	1
80	549	afm_woTemplates_model_5_multimer_v1_pred_63.pdb	1
80	550	afm_woTemplates_model_5_multimer_v2_pred_56.pdb	1
80	551	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_3.pdb	1
80	552	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_40.pdb	1
80	553	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_66.pdb	1
80	554	cf_woTemplates_model_3_multimer_v1_pred_53.pdb	1
80	555	cf_woTemplates_model_5_multimer_v1_pred_65.pdb	1

90	1	afm_woTemplates_model_1_multimer_v3_pred_55.pdb	531
90	2	afm_woTemplates_model_4_multimer_v3_pred_41.pdb	401
90	3	afm_woTemplates_model_3_multimer_v3_pred_56.pdb	339
90	4	afm_basic_model_4_multimer_v1_pred_6.pdb	258
90	5	afm_dropout_full_model_1_multimer_v2_pred_9.pdb	237
90	6	afm_woTemplates_model_1_multimer_v2_pred_35.pdb	229
90	7	afm_woTemplates_model_2_multimer_v2_pred_57.pdb	212
90	8	cf_woTemplates_model_2_multimer_v3_pred_28.pdb	180
90	9	afm_woTemplates_model_4_multimer_v2_pred_23.pdb	178
90	10	afm_woTemplates_model_5_multimer_v2_pred_34.pdb	173
90	11	cf_woTemplates_model_1_multimer_v1_pred_17.pdb	172
90	12	afm_dropout_full_model_5_multimer_v2_pred_23.pdb	163
90	13	afm_woTemplates_model_5_multimer_v3_pred_17.pdb	173
90	14	afm_woTemplates_model_3_multimer_v2_pred_25.pdb	150
90	15	afm_basic_model_5_multimer_v3_pred_31.pdb	134
90	16	afm_basic_model_4_multimer_v2_pred_50.pdb	131
90	17	afm_woTemplates_model_3_multimer_v1_pred_40.pdb	130
90	18	cf_woTemplates_model_4_multimer_v1_pred_63.pdb	123
90	19	afm_basic_model_3_multimer_v1_pred_30.pdb	99
90	20	cf_woTemplates_model_5_multimer_v3_pred_19.pdb	93
90	21	afm_basic_model_2_multimer_v2_pred_56.pdb	86
90	22	cf_woTemplates_model_4_multimer_v3_pred_28.pdb	85
90	23	cf_woTemplates_model_1_multimer_v2_pred_62.pdb	85
90	24	cf_woTemplates_model_3_multimer_v2_pred_58.pdb	79
90	25	cf_woTemplates_model_4_multimer_v2_pred_13.pdb	77
90	26	afm_dropout_full_model_1_multimer_v3_pred_13.pdb	71
90	27	cf_woTemplates_model_2_multimer_v2_pred_32.pdb	71
90	28	cf_woTemplates_model_5_multimer_v1_pred_35.pdb	74
90	29	cf_woTemplates_model_3_multimer_v1_pred_55.pdb	73
90	30	cf_woTemplates_model_3_multimer_v3_pred_64.pdb	65
90	31	afm_basic_model_2_multimer_v1_pred_45.pdb	64
90	32	cf_woTemplates_model_5_multimer_v2_pred_30.pdb	61
90	33	cf_woTemplates_model_2_multimer_v2_pred_57.pdb	61
90	34	afm_woTemplates_model_2_multimer_v3_pred_48.pdb	60
90	35	cf_woTemplates_model_1_multimer_v3_pred_4.pdb	49
90	36	afm_dropout_full_model_1_multimer_v1_pred_59.pdb	46
90	37	cf_woTemplates_model_4_multimer_v2_pred_27.pdb	47
90	38	afm_basic_model_5_multimer_v3_pred_19.pdb	41
90	39	cf_woTemplates_model_2_multimer_v1_pred_9.pdb	54
90	40	afm_basic_model_5_multimer_v1_pred_65.pdb	36
90	41	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_6.pdb	34
90	42	cf_woTemplates_model_4_multimer_v3_pred_14.pdb	31
90	43	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_49.pdb	37
90	44	afm_dropout_full_model_3_multimer_v2_pred_42.pdb	29
90	45	afm_dropout_full_model_3_multimer_v1_pred_1.pdb	27
90	46	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_4.pdb	32
90	47	afm_woTemplates_model_2_multimer_v1_pred_9.pdb	35
90	48	afm_woTemplates_model_3_multimer_v1_pred_41.pdb	29
90	49	afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_56.pdb	25
